x,y
-1.4313242745718011,1.420487601815277
-1.0718528520348167,0.24768790082298578
-0.03217789804109969,2.0767628080172353
-0.899521276344402,-0.07069254227123382
-1.3688059652251354,0.673196448984717
-0.2668867062081657,-0.5951379423596629
-0.2159566231616486,0.28219987596495244
-1.4240611764126008,1.7884359352471233
-2.018941382591627,-0.16359019045189013
1.087382759120857,0.46169599650807497
-2.7142016333276366,1.2515760170540513
-2.2786714594522395,-0.8711800579117354
0.34622935407037086,-0.4979231805965623
-0.24633170491560713,-0.683908335640449
0.5183908223316539,-0.3992174230375291
-1.3751382402011902,0.9183996802217298
0.30753668129747425,-1.0947377853709943
0.8138085186692244,-0.5666334890575724
0.07058041413726437,0.6733859309283777
-0.3508761325200325,0.6908948545591157
-0.8213803995066282,1.1460013255960437
-1.47476159932592,1.3682370343322146
0.6538178992584773,-0.02219453732310131
-0.9031650642024228,0.6066482150887711
0.23239389635563903,0.9722318117483184
-0.23312351800352213,-1.753057084448142
0.2586161309567026,0.5640419262215015
0.706509557553195,0.6004954959904262
0.6960931824879412,-1.2344416675498615
1.9049734869792119,-0.5215562550311847
-0.7537820809281965,-0.2243478414348051
0.9471998187355936,0.8823454364193392
-1.4350933219550601,-0.5445163793101482
1.2114789510008401,-0.5263173207052833
-1.4433375174245866,-0.03376460016637127
-0.6381188471435313,-1.4562243483229331
2.330412445943422,-1.5566043087128065
-0.1803451441693453,-0.07914147359355198
0.703392809232581,0.869219829423464
-0.2611967101331601,-1.5216743071933925
0.6472841943022508,-0.6646513215310058
0.06204397805676273,-0.5855103127926731
-0.11056274408654279,-0.04539180264201808
-0.44611472874044594,0.3759308221294037
0.3935814084994928,0.11548542791147334
-0.7425401211958756,-0.5365690765400691
0.3294790686971253,0.5282494469827403
-0.2833354931286439,0.9536032976839267
2.4592758633681866,-1.7243227462583297
-0.9503869810134183,-0.09973310522536878
1.4444071584326896,-0.7380947230924162
-0.28047111365949245,1.0838624742097969
-0.6401923478491937,-0.7306142216113733
-1.0859400122176934,-0.07677559880933289
2.275126077323422,-1.5715162555693933
-0.22066855249783388,0.256727376552528
1.1712621758996902,1.1551678085640567
-0.707999887197082,0.1042555111126259
0.5844012049953141,0.17020999096467335
-0.015176840199316982,1.308054124889505
0.04252978172312862,-0.5263103379797933
-0.9067123873330304,0.034666131573941675
-1.8392530085516978,0.8605161378913216
0.6187235706046404,1.0731227932800025
0.3218434662219701,1.5392347178564438
-0.07453530531259668,0.5492087994710512
1.0761506337973277,1.4951088313790228
-0.2915608441655785,2.981695752016602
0.21133025981619177,-1.0475444859341942
-0.45427452156223375,0.6892152486594506
-0.304867473993365,-0.6902635020435971
0.1829940349879539,0.8708709640337016
-0.8181914164057317,-0.28581999423168775
1.148987873184078,-1.6258435881821327
-0.4101672570818805,1.0461830592406547
0.031053975354654987,0.13383629988757784
-0.0548923297587827,-1.111067850706235
-0.8168926888931364,-0.9503749354040957
1.9428506012340927,-1.1472986769262095
-1.0151498601249744,-0.5123506463752012
0.32675263623236694,-1.5794886762828118
-0.8208037897680776,0.4255769061287901
0.8374361328301159,-0.35871957754738903
0.9724695100099127,-0.06490615295356766
0.7334401781794907,0.36862643339727114
1.7782363021817191,-0.4640170459636485
1.5655413065872648,-0.9529751158546521
-0.9210791758592647,0.2640744538719887
-1.5297699548018364,-1.178452850210231
-0.914364407888577,-0.8467422687470598
-2.436415336062353,1.337552010010712
1.7412278784015116,-1.5805308842352466
0.12318176165940166,-1.34899105523605
-0.1477386324709695,1.025092178208786
-0.8151396538184326,-0.25794352565773654
2.3527472487758216,0.1635376828397212
0.7785801491541058,0.2476781421000121
-0.7928169518927883,1.3332989657059093
-1.2870356327736472,1.8580802052560452
-1.2426813736482811,0.15132869803564947
-0.4182194489922288,-0.7664238439762853
-0.22495951368114034,0.5290050886761298
0.9332730491730952,-1.1115267057665874
0.0719661444721358,-1.2699118402973584
0.0838333210872052,1.639932807657397
0.7799942425897741,-0.4582837955279014
0.7192222843979964,0.977639389117887
-1.018452993301255,-0.7249316343491791
0.19001249736339132,1.7481083512383864
1.3991061866499543,2.480910700075777
1.4394583995462067,-0.7495392382183976
-0.18715765818159086,-1.4572021389590146
-0.8688869673036239,-0.498729975775297
-1.0527270478586397,0.3081079151661343
1.0269788450171713,0.360644102664099
-0.5927328253867927,-1.3875065074104307
2.062888911976696,0.18611583425250844
0.19071785913338735,-0.4147998275428564
-0.2735879272798024,0.5679322897620501
0.7348068133138206,0.1128971878201908
-0.7174361591409651,0.891725504849452
-0.16859709392248826,-0.18808739344438635
-0.05800731239932943,0.6757472968473321
-0.5327890619094781,-0.11184110098736788
-0.2689310960713147,-0.41164247866523357
-0.34455975402071093,-1.003605293444572
1.107468562148175,-1.4684074442274733
-0.9138159404148873,-0.36460977842258335
-0.3996535583581986,-1.3040848534907552
0.7590886278074367,-0.38371559072467415
0.6799403113822864,1.6106566932522324
0.5261308043885425,-1.1480388524380596
1.1194605950052563,0.029209968981417842
-0.6932436452456509,0.2047476373288896
-0.06987061462066055,-0.23237294409178932
0.483653330612795,0.4584467677502008
-1.5926381191588448,1.2063113121986502
1.5549570278690672,-0.5189393806474276
0.332744628725602,0.4216068329028929
0.39678429477978144,-0.23939615748103651
0.5377812946540474,-0.069291793064228
1.9524669924596092,1.776047218406617
-0.3553352327629152,-1.8858008618446116
1.740088468591957,1.574473489065263
-2.1128650062153547,-0.7901797282874699
-1.4114270863525529,-0.3738103962374602
0.47754952515183297,1.3248517757433365
0.9281060646523395,0.819500172145041
-1.3090242190135706,-2.5858286207135897
-1.6347570714831818,-0.7535870885490522
0.390310886024114,0.8072380197425566
-1.138306607561708,-0.29724260897817145
-1.0120441279771368,0.8177277448698861
1.0285713343652754,0.0431048449301059
1.6907048564807252,0.98456053102157
-0.6030952783085044,1.1554380760945993
0.03574598071747399,1.7927844660047112
-0.5010005186535188,-0.4103794662557874
-1.1528979361154712,-0.771427200594184
-0.8038374984217118,-2.713146304428447
-0.16715864309804182,-0.5543643244306274
-0.02273085211179081,-0.4985001957276385
-0.07516534825619708,0.32150625309804287
